t_s,v_cmd_ms,voltage_v,encoder_v_ms,encoder_rpm,encoder_count
8.858,0.08,0.2678,0.08761404840385842,27.888417775533302,27558012
8.909,0.08,0.2678,0.08612300651485721,27.413804401550067,27557821
8.96,0.08,0.2678,0.08612300651485721,27.413804401550067,27557821
9.011,0.08,0.2678,0.08036107844640658,25.579725733882352,27557643
9.062,0.08,0.2678,0.08036107844640658,25.579725733882352,27557643
9.113,0.08,0.2678,0.08785809555140055,27.966100395290916,27557448
9.164,0.08,0.2678,0.08785809555140055,27.966100395290916,27557448
9.216,0.08,0.2678,0.07785610630759623,24.782368337484066,27557274
9.268,0.08,0.2678,0.07785610630759623,24.782368337484066,27557274
9.32,0.08,0.2678,0.09178402497587033,29.21576254355949,27557067
9.372,0.08,0.2678,0.09178402497587033,29.21576254355949,27557067
9.424,0.08,0.2678,0.08488250681242347,27.018941082457353,27556875
9.476,0.08,0.2678,0.08488250681242347,27.018941082457353,27556875
9.528,0.08,0.2678,0.08933129040379062,28.43503288108175,27556673
9.58,0.08,0.2678,0.08933129040379062,28.43503288108175,27556673
9.632,0.08,0.2678,0.14085495123459835,44.83552349590839,27556472
9.684,0.08,0.2678,0.14085495123459835,44.83552349590839,27556472
9.736,0.08,0.2678,0.08588548594850544,27.33819925710832,27556278
9.788,0.08,0.2678,0.08588548594850544,27.33819925710832,27556278
9.84,0.08,0.2678,0.08753769099354966,27.864112456948632,27556080
9.892,0.08,0.2678,0.08753769099354966,27.864112456948632,27556080
9.944,0.08,0.2678,0.09683746297121754,30.8243218166953,27555885
9.996,0.08,0.2678,0.09157466206800402,29.14912026018545,27555683
10.048,0.1,0.3183,0.09157466206800402,29.14912026018545,27555683
10.1,0.1,0.3183,0.08370053982399735,26.642709304898435,27555494
10.152,0.1,0.3183,0.08370053982399735,26.642709304898435,27555494
10.204,0.1,0.3183,0.07928357901785009,25.236747013415435,27555315
10.256,0.1,0.3183,0.07928357901785009,25.236747013415435,27555315
10.306,0.1,0.3183,0.10752014311842838,34.224724518491826,27555076
10.357,0.1,0.3183,0.10752014311842838,34.224724518491826,27555076
