t_s,v_cmd_ms,voltage_v,encoder_v_ms,encoder_rpm,encoder_count
9.417,0.1,0.6488,-0.2233438032945195,-71.09254060653345,2228552
9.468,0.1,0.6488,-0.2207553594361927,-70.2686133365963,2229041
9.52,0.1,0.6488,-0.2207553594361927,-70.2686133365963,2229041
9.572,0.1,0.6488,-0.25447321172139836,-81.00133905986199,2229530
9.624,0.1,0.6488,-0.25447321172139836,-81.00133905986199,2229530
9.676,0.1,0.6488,-0.21738890927890756,-69.19703897018746,2230021
9.726,0.1,0.6488,-0.21738890927890756,-69.19703897018746,2230021
9.777,0.1,0.6488,-0.22339872757048634,-71.11002354656516,2230525
9.829,0.1,0.6488,-0.22339872757048634,-71.11002354656516,2230525
9.881,0.1,0.6488,-0.21815929667468706,-69.44226089445546,2231022
9.933,0.1,0.6488,-0.21815929667468706,-69.44226089445546,2231022
9.985,0.1,0.6488,-0.22271362341498102,-70.89194812080223,2231525
10.035,0.125,0.7719,-0.22271362341498102,-70.89194812080223,2231525
10.086,0.125,0.7719,-0.22260168263040683,-70.8563162624051,2232024
10.137,0.125,0.7719,-0.22260168263040683,-70.8563162624051,2232024
10.188,0.125,0.7719,-0.22752461561801152,-72.42333450137997,2232538
10.239,0.125,0.7719,-0.22752461561801152,-72.42333450137997,2232538
10.29,0.125,0.7719,-0.25375994362566745,-80.77429877349135,2233111
10.341,0.125,0.7719,-0.25375994362566745,-80.77429877349135,2233111
10.392,0.125,0.7719,-0.26200243930181105,-83.39796663403501,2233703
10.443,0.125,0.7719,-0.26200243930181105,-83.39796663403501,2233703
10.493,0.125,0.7719,-0.2683183822435398,-85.40839371296,2234309
10.544,0.125,0.7719,-0.2683183822435398,-85.40839371296,2234309
10.595,0.125,0.7719,-0.2733386904640077,-87.0064074512247,2234920
10.646,0.125,0.7719,-0.2733386904640077,-87.0064074512247,2234920
10.697,0.125,0.7719,-0.27716492724514036,-88.22433644553927,2235534
10.748,0.125,0.7719,-0.27716492724514036,-88.22433644553927,2235534
10.799,0.125,0.7719,-0.2745605890932912,-87.39534986484004,2236143
10.85,0.125,0.7719,-0.2745605890932912,-87.39534986484004,2236143
10.901,0.125,0.7719,-0.272488677628048,-86.7358399621556,2236746
10.952,0.125,0.7719,-0.272488677628048,-86.7358399621556,2236746
11.003,0.125,0.7719,-0.5106890573447279,-162.55737571870773,2237352
11.054,0.125,0.7719,-0.5106890573447279,-162.55737571870773,2237352
11.105,0.125,0.7719,-0.27581204264381637,-87.79369990207204,2237951
11.156,0.125,0.7719,-0.27916981315193906,-88.86251145034385,2238559
11.207,0.125,0.7719,-0.27916981315193906,-88.86251145034385,2238559
11.259,0.125,0.7719,-0.27300996185665055,-86.90176988563147,2239172
11.31,0.125,0.7719,-0.27300996185665055,-86.90176988563147,2239172
11.361,0.125,0.7719,-0.2782017526814232,-88.55436823215493,2239787
11.412,0.125,0.7719,-0.2782017526814232,-88.55436823215493,2239787
11.462,0.125,0.7719,-0.274226885743329,-87.28912878949441,2240393
11.513,0.125,0.7719,-0.274226885743329,-87.28912878949441,2240393
11.564,0.125,0.7719,-0.27099248305249146,-86.25958643710139,2240994
11.615,0.125,0.7719,-0.27099248305249146,-86.25958643710139,2240994
11.666,0.125,0.7719,-0.2708338075274614,-86.20907844878892,2241594
11.718,0.125,0.7719,-0.2708338075274614,-86.20907844878892,2241594
11.77,0.125,0.7719,-0.26650818720287395,-84.83219073559519,2242196
11.823,0.125,0.7719,-0.26650818720287395,-84.83219073559519,2242196
11.873,0.125,0.7719,-0.2715862956301863,-86.44860285112193,2242804
11.925,0.125,0.7719,-0.2715862956301863,-86.44860285112193,2242804
11.975,0.125,0.7719,-0.26867699992084004,-85.52254526500494,2243398
12.026,0.15000000000000002,0.8949,-0.26867699992084004,-85.52254526500494,2243398
12.077,0.15000000000000002,0.8949,-0.3476555233853564,-110.66219007995898,2244012
12.129,0.15000000000000002,0.8949,-0.3476555233853564,-110.66219007995898,2244012
12.181,0.15000000000000002,0.8949,-0.27516012901847386,-87.58618935018758,2244638
12.232,0.15000000000000002,0.8949,-0.27516012901847386,-87.58618935018758,2244638
12.283,0.15000000000000002,0.8949,-0.2973428384547772,-94.6471650661054,2245317
12.335,0.15000000000000002,0.8949,-0.2973428384547772,-94.6471650661054,2245317
12.387,0.15000000000000002,0.8949,-0.3114273528204174,-99.13040523078627,2246029
12.439,0.15000000000000002,0.8949,-0.3114273528204174,-99.13040523078627,2246029
12.491,0.15000000000000002,0.8949,-0.3178630983848301,-101.17896666890233,2246746
12.543,0.15000000000000002,0.8949,-0.3178630983848301,-101.17896666890233,2246746
12.595,0.15000000000000002,0.8949,-0.28712146551193274,-91.3936010080265,2247394
12.647,0.15000000000000002,0.8949,-0.28712146551193274,-91.3936010080265,2247394
12.699,0.15000000000000002,0.8949,-0.32498400821943757,-103.44562266788127,2248129
12.751,0.15000000000000002,0.8949,-0.32498400821943757,-103.44562266788127,2248129
12.803,0.15000000000000002,0.8949,-0.31986745029238334,-101.81697169646787,2248851
12.854,0.15000000000000002,0.8949,-0.31986745029238334,-101.81697169646787,2248851
12.906,0.15000000000000002,0.8949,-0.4919906522586157,-156.6054885239289,2249569
12.958,0.15000000000000002,0.8949,-0.31653094678610305,-100.75492964513198,2250283
13.01,0.15000000000000002,0.8949,-0.31653094678610305,-100.75492964513198,2250283
13.061,0.15000000000000002,0.8949,-0.3253763026716524,-103.57049387031631,2251011
13.112,0.15000000000000002,0.8949,-0.3253763026716524,-103.57049387031631,2251011
13.163,0.15000000000000002,0.8949,-0.34652554823082693,-110.30250781713019,2251726
13.214,0.15000000000000002,0.8949,-0.34652554823082693,-110.30250781713019,2251726
13.265,0.15000000000000002,0.8949,-0.31542455457069996,-100.40275406497238,2252445
13.316,0.15000000000000002,0.8949,-0.31542455457069996,-100.40275406497238,2252445
13.367,0.15000000000000002,0.8949,-0.28209368924219114,-89.79321011584749,2253088
13.418,0.15000000000000002,0.8949,-0.28209368924219114,-89.79321011584749,2253088
13.469,0.15000000000000002,0.8949,-0.31548290507136195,-100.42132760619687,2253793
13.52,0.15000000000000002,0.8949,-0.31548290507136195,-100.42132760619687,2253793
13.571,0.15000000000000002,0.8949,-0.3228024881893767,-102.75122327540494,2254508
13.622,0.15000000000000002,0.8949,-0.3228024881893767,-102.75122327540494,2254508
13.673,0.15000000000000002,0.8949,-0.13384024967171948,-42.602674639815156,2254805
13.724,0.15000000000000002,0.8949,-0.13384024967171948,-42.602674639815156,2254805
13.775,0.15000000000000002,0.8949,-0.0004500050999320007,-0.1432410721414805,2254806
13.826,0.15000000000000002,0.8949,-0.0004500050999320007,-0.1432410721414805,2254806
13.877,0.15000000000000002,0.8949,-0.0,-0.0,2254806
13.928,0.15000000000000002,0.8949,-0.0,-0.0,2254806
13.979,0.15000000000000002,0.8949,0.0004512377600944845,0.143633440057504,2254805
14.03,0.17500000000000002,1.018,0.0004512377600944845,0.143633440057504,2254805
14.082,0.17500000000000002,1.018,-0.0,-0.0,2254805
14.133,0.17500000000000002,1.018,-0.0,-0.0,2254805
14.184,0.17500000000000002,1.018,-0.0,-0.0,2254805
14.235,0.17500000000000002,1.018,-0.0,-0.0,2254805
14.286,0.17500000000000002,1.018,-0.0,-0.0,2254805
14.337,0.17500000000000002,1.018,-0.0,-0.0,2254805
14.388,0.17500000000000002,1.018,-0.0,-0.0,2254805
14.439,0.17500000000000002,1.018,-0.0,-0.0,2254805
14.49,0.17500000000000002,1.018,0.0004388914380535993,0.13970348369388144,2254804
14.541,0.17500000000000002,1.018,0.0004388914380535993,0.13970348369388144,2254804
14.592,0.17500000000000002,1.018,-0.0,-0.0,2254804
14.643,0.17500000000000002,1.018,-0.0,-0.0,2254804
14.694,0.17500000000000002,1.018,-0.0,-0.0,2254804
14.746,0.17500000000000002,1.018,-0.0,-0.0,2254804
14.797,0.17500000000000002,1.018,-0.0,-0.0,2254804
14.848,0.17500000000000002,1.018,-0.0,-0.0,2254804
14.899,0.17500000000000002,1.018,-0.0,-0.0,2254804
14.95,0.17500000000000002,1.018,-0.0,-0.0,2254804
15.001,0.17500000000000002,1.018,-0.0,-0.0,2254804
15.051,0.17500000000000002,1.018,-0.0,-0.0,2254804
15.102,0.17500000000000002,1.018,-0.06314008275170506,-20.098112554330363,2254948
15.154,0.17500000000000002,1.018,-0.06314008275170506,-20.098112554330363,2254948
15.206,0.17500000000000002,1.018,-0.1814677728838657,-57.76298613268927,2255200
